source_id	target_type	record_mapping_status	metadata_status	blockers	candidate_record_id	source_path	sha256	duplicate_lineage	duplicate_role	medical_review_status	rights_status	closure_status
SRC-0046	lesson	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;LESSON_CONTENT_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0046	02_Internship/Internship_Guides/Intern_Professionalism_Guide.md	9b86500a51bef6b28db1b8636f99b77f153353711392c59e91ccf191eb7863f1	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0047	lesson	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;LESSON_CONTENT_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0047	02_Internship/Internship_Guides/Intern_Transition_Guide.md	0fa4aaff3bc1e698e15f8e51a405aa33d2ec8f72199a54e8271ed38e62d0efc2	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0068	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0068	02_Internship/JMC_Exam_Practice/Reviewed/internal-medicine-intern-jmc.md	7fe6260a61598ba5aaf41652cee25c9a6fb63cdccc511e176005109eb5d2feb0	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0069	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0069	02_Internship/JMC_Exam_Practice/Reviewed/obgyn-intern-jmc.md	d7516728cccd2f008f2d1d17ccb20c12724dee94566a780aa05f4c093d6159ee	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0070	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0070	02_Internship/JMC_Exam_Practice/Reviewed/pediatrics-intern-jmc.md	b6b682469b93b74713589db3747e00aa94d33a8e75a439e91f2d79f382c6122b	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0071	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0071	02_Internship/JMC_Exam_Practice/Reviewed/surgery-intern-jmc.md	8e0e975051fb0bf814d84516b356de0171d5cc24ac41d4c5340cb0dd6827d035	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0072	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0072	02_Internship/JMC_Exam_Practice/Reviewed/_manifest.md	f69b14e2030f58e348d8591743a4ba10a95a1fcb41a8fe06f2dfefa581e7a34c	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0074	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0074	02_Internship/JMC_Exam_Practice/Sources_Phone/internal-medicine-internship.md	d36ae18c178d3677eed265264418550e7453c6f7d9552d47f3e914922c76b706	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0075	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0075	02_Internship/JMC_Exam_Practice/Sources_Phone/internal-medicine-study-summary.md	8ee1ac17b5443ad879e4e4777a188c6a540afc867f2ee60522e8f96b5b61d1f4	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0076	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0076	02_Internship/JMC_Exam_Practice/Sources_Phone/obgyn-main.md	973e9403b5731bee2f4cb2a3308bc5dfd3a6906bf09fe5ebc79333dbe1d93c04	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0077	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0077	02_Internship/JMC_Exam_Practice/Sources_Phone/obgyn-study-summary.md	7826588463334182241ae2a7143e16f990b7ded39340bae4cf592a0cd20cf066	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0078	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0078	02_Internship/JMC_Exam_Practice/Sources_Phone/pediatrics-main.md	189768c49b5be2df0a537a92d8c0a55ec0ea016d4f34ac10b314965a6eb10eac	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0079	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0079	02_Internship/JMC_Exam_Practice/Sources_Phone/pediatrics-summary-questions.md	608017bb39330062570d6faf664f74ec2c85573c426fb31c967161a560acd5ae	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0080	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0080	02_Internship/JMC_Exam_Practice/Sources_Phone/pediatrics-summary.md	9d5404b0ca18949c0a0d1e514af8b87a9fb3824de9923ba9bd29680391225755	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0081	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0081	02_Internship/JMC_Exam_Practice/Sources_Phone/surgery-internship.md	91a73199e4eebbdc1d85abb8993d5a2ae488f41499699952091bb0a5dcec736f	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0082	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0082	02_Internship/JMC_Exam_Practice/Sources_Phone/surgery-summary.md	641fcea76723575ef7e6ac94b6d643f1c65e66a060848731823f87b55ab9e9b6	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0083	question_bank	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;QUESTION_FIELDS_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0083	02_Internship/JMC_Exam_Practice/Sources_Phone/_manifest.md	7c4bdd6c7e9a0bde90f4372f4b63bb2c730cf2b9bb5db92d39df77688eb4f3e8	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0090	clinical_skill	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;CLINICAL_SKILL_FIELDS_NOT_EXTRACTED_BY_SCOPE	CAND-7.6-SRC-0090	02_Internship/Logbook/Logbook_Requirements.md	8537c2e245f2240e3df6c66dd6191c17de03832a554e445ee0b4f355c899bad8	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0094	clinical_skill	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;CLINICAL_SKILL_FIELDS_NOT_EXTRACTED_BY_SCOPE	CAND-7.6-SRC-0094	02_Internship/OSCE/OSCE_Internship_Framework.md	e0b5d40f2fd4ca2cca65ba6dec73c826b3ff6076a06865e26afa7fd0198a91c9	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0095	clinical_skill	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;CLINICAL_SKILL_FIELDS_NOT_EXTRACTED_BY_SCOPE	CAND-7.6-SRC-0095	02_Internship/OSCE/README.md	18356f2b7d2ae19d5290ad486229afdb900b0085a0d25dff0b607a1f6b699b88	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
SRC-0111	lesson	PREPARED_PROVISIONAL_NOT_PRODUCTION	PARTIAL	OWNER_NOT_SUPPLIED;PUBLISHER_NOT_SUPPLIED;SOURCE_VERSION_NOT_SUPPLIED;TAXONOMY_ID_AND_VERSION_NOT_SUPPLIED;RIGHTS_SCOPE_NOT_CLASSIFIED;PRECISE_CONTENT_LOCATOR_NOT_SUPPLIED;PATHWAY_TRACK_REQUIRES_EXPLICIT_SOURCE_CONFIRMATION;EXTERNAL_CLINICAL_APPROVAL_NOT_CLAIMED;LESSON_CONTENT_NOT_EXTRACTED_BY_SCOPE;PATHWAY_LOCATION_UNRESOLVED_IN_INPUT_HANDOFF	CAND-7.6-SRC-0111	02_Internship/Study/Roadmap/README.md	a03ace5aec416597ccf949c2d258fa69b72ca473f08852f752711fcaaa7f3cab	NO_DUPLICATE_MARKER_IN_INPUT_HANDOFF	NOT_APPLICABLE	OWNER_REVIEW_AVAILABLE_PENDING_RECORDIZATION	PENDING_SCOPE_CLASSIFICATION	OPEN
